num_persona,palabra,num_muestra,seg0_mfcc0_media,seg0_mfcc0_std,seg0_mfcc_delta0_media,seg0_mfcc_delta0_std,seg0_mfcc_delta20_media,seg0_mfcc_delta20_std,seg0_mfcc1_media,seg0_mfcc1_std,seg0_mfcc_delta1_media,seg0_mfcc_delta1_std,seg0_mfcc_delta21_media,seg0_mfcc_delta21_std,seg0_mfcc2_media,seg0_mfcc2_std,seg0_mfcc_delta2_media,seg0_mfcc_delta2_std,seg0_mfcc_delta22_media,seg0_mfcc_delta22_std,seg0_mfcc3_media,seg0_mfcc3_std,seg0_mfcc_delta3_media,seg0_mfcc_delta3_std,seg0_mfcc_delta23_media,seg0_mfcc_delta23_std,seg0_mfcc4_media,seg0_mfcc4_std,seg0_mfcc_delta4_media,seg0_mfcc_delta4_std,seg0_mfcc_delta24_media,seg0_mfcc_delta24_std,seg0_mfcc5_media,seg0_mfcc5_std,seg0_mfcc_delta5_media,seg0_mfcc_delta5_std,seg0_mfcc_delta25_media,seg0_mfcc_delta25_std,seg0_mfcc6_media,seg0_mfcc6_std,seg0_mfcc_delta6_media,seg0_mfcc_delta6_std,seg0_mfcc_delta26_media,seg0_mfcc_delta26_std,seg0_mfcc7_media,seg0_mfcc7_std,seg0_mfcc_delta7_media,seg0_mfcc_delta7_std,seg0_mfcc_delta27_media,seg0_mfcc_delta27_std,seg0_mfcc8_media,seg0_mfcc8_std,seg0_mfcc_delta8_media,seg0_mfcc_delta8_std,seg0_mfcc_delta28_media,seg0_mfcc_delta28_std,seg0_mfcc9_media,seg0_mfcc9_std,seg0_mfcc_delta9_media,seg0_mfcc_delta9_std,seg0_mfcc_delta29_media,seg0_mfcc_delta29_std,seg0_mfcc10_media,seg0_mfcc10_std,seg0_mfcc_delta10_media,seg0_mfcc_delta10_std,seg0_mfcc_delta210_media,seg0_mfcc_delta210_std,seg0_mfcc11_media,seg0_mfcc11_std,seg0_mfcc_delta11_media,seg0_mfcc_delta11_std,seg0_mfcc_delta211_media,seg0_mfcc_delta211_std,seg0_mfcc12_media,seg0_mfcc12_std,seg0_mfcc_delta12_media,seg0_mfcc_delta12_std,seg0_mfcc_delta212_media,seg0_mfcc_delta212_std,seg0_centroide_espectral_media,seg0_centroide_espectral_std,seg0_ancho_banda_media,seg0_ancho_banda_std,seg0_rolloff_media,seg0_rolloff_std,seg0_zcr_media,seg0_zcr_max,seg0_zcr_std,seg0_amplitud_media,seg0_amplitud_max,seg0_amplitud_std,seg0_envolvente_media,seg0_envolvente_max
3,berenjena,1,-47.258262634277344,59.999755859375,-1.5621145963668823,36.1465950012207,-12.346199035644531,32.42842102050781,-104.11982727050781,23.744693756103516,-0.8248603940010071,16.207414627075195,4.380072116851807,16.875030517578125,-28.536222457885742,14.335670471191406,-1.2500698566436768,5.866502285003662,2.0177931785583496,9.440337181091309,-0.8761863708496094,13.048853874206543,1.1845282316207886,6.863734722137451,1.877413272857666,9.057807922363281,-23.737573623657227,19.16084098815918,-1.4120395183563232,7.857235908508301,-0.08183112740516663,7.199949264526367,-23.306425094604492,12.496932983398438,0.4126819670200348,7.613776683807373,1.1037005186080933,7.394579887390137,-6.292353630065918,13.26341724395752,-0.2380705326795578,6.1180901527404785,0.6363838315010071,6.411372661590576,1.2939703464508057,11.52772045135498,2.4306752681732178,5.091470241546631,0.5771427750587463,8.557477951049805,-9.935297012329102,14.739864349365234,1.4186123609542847,6.056469917297363,-0.585597813129425,8.92093563079834,-7.617478847503662,9.0846586227417,0.9977146983146667,5.856125354766846,0.2727277874946594,8.639801979064941,-4.569146633148193,9.619242668151855,0.3218374252319336,5.749663352966309,0.1251203864812851,7.1840105056762695,2.2142302989959717,7.86836576461792,0.2562636137008667,3.8978817462921143,0.1293831765651703,6.573712348937988,-8.62907886505127,8.946243286132812,-0.8915393948554993,4.294919013977051,-0.26386359333992004,5.1393561363220215,4529.298832119974,207.27424682941202,1872.3853576459626,160.26345851760598,6721.25,289.4610428235551,0.4996484375,0.56103515625,0.08727426238588326,0.2004191279411316,1.0,0.2127111256122589,0.3247019648551941,1.3776074647903442
3,berenjena,2,-96.49712371826172,85.38705444335938,-3.399895191192627,51.1379508972168,-12.359293937683105,41.271873474121094,-110.8160400390625,26.67799186706543,0.2006969451904297,19.498558044433594,0.8557213544845581,26.892152786254883,-17.382081985473633,21.948637008666992,-1.6177371740341187,9.990116119384766,1.2028580904006958,12.204122543334961,6.886229991912842,21.25252914428711,-0.6673316955566406,8.677812576293945,2.2673089504241943,11.998607635498047,-25.68552589416504,24.122222900390625,1.022624135017395,10.837626457214355,1.7294973134994507,13.071322441101074,-18.26810073852539,11.751897811889648,1.5249192714691162,6.267692565917969,1.2085914611816406,11.412317276000977,-10.08901309967041,19.10564613342285,-0.9265750050544739,9.999271392822266,1.2247830629348755,12.803313255310059,1.8197085857391357,14.104991912841797,-0.12823952734470367,6.879327297210693,0.7376849055290222,8.493582725524902,-1.5016168355941772,20.775989532470703,2.1563124656677246,4.332433223724365,-0.12885549664497375,8.193076133728027,-3.682617664337158,12.528416633605957,1.469972848892212,7.769361972808838,0.2912101745605469,9.15953540802002,-14.355684280395508,16.352737426757812,-1.7390804290771484,5.847579479217529,0.916972815990448,10.9052734375,1.0893583297729492,10.910927772521973,-0.3551936149597168,4.887417793273926,-0.47894302010536194,6.63194465637207,-10.410858154296875,13.769943237304688,-1.9457406997680664,5.219449996948242,1.0965840816497803,8.543153762817383,4485.049500833371,257.14509639683087,1751.9763165600714,182.9178866202328,6391.741071428572,534.2357759618894,0.49173409598214285,0.587890625,0.0782643768177321,0.18856437504291534,1.0,0.21073129773139954,0.30541175603866577,1.3156871795654297
3,berenjena,3,-54.426517486572266,55.7047119140625,0.9973037242889404,32.27981185913086,-9.220227241516113,32.34825134277344,-115.61238861083984,19.60019302368164,-0.9772977232933044,11.577820777893066,3.2500994205474854,17.261085510253906,-27.281164169311523,16.356781005859375,0.4354001581668854,8.055174827575684,1.5026929378509521,11.090520858764648,6.262826919555664,8.416699409484863,-0.20910078287124634,4.280661582946777,0.125148743391037,5.180016040802002,-30.09699249267578,18.657575607299805,0.622757613658905,8.655985832214355,0.5776301622390747,9.017523765563965,-30.66370964050293,8.90579891204834,0.6775957942008972,6.022745132446289,0.7339029908180237,8.410049438476562,-3.5450525283813477,9.161381721496582,0.24075087904930115,4.954282760620117,0.36450016498565674,7.821247577667236,4.048915386199951,9.222403526306152,0.9369626641273499,4.379350662231445,-0.9832718372344971,6.114799976348877,-15.080180168151855,10.624249458312988,0.6243403553962708,5.310609340667725,0.02083887904882431,6.37863302230835,-3.1752288341522217,8.740911483764648,0.5192068815231323,5.776427745819092,0.04720553755760193,6.64139461517334,-6.203878879547119,7.662485122680664,-0.6800929307937622,3.8731911182403564,0.5443660616874695,6.61804723739624,-3.695242404937744,8.30858325958252,-0.1630556732416153,3.194793701171875,0.2521069645881653,4.327723503112793,-1.516478419303894,9.94536304473877,-1.879612684249878,4.0078959465026855,-0.021287988871335983,5.552595138549805,4451.675401841508,256.23971596915266,1809.0025761784143,140.2186164108753,6651.331018518518,253.84190021588756,0.4799262152777778,0.56640625,0.07659767978470447,0.21027249097824097,1.0,0.23289184272289276,0.34902361035346985,1.5729146003723145
3,berenjena,4,-54.62773895263672,56.013458251953125,0.3725811839103699,30.582426071166992,-11.97376537322998,32.528099060058594,-112.89120483398438,19.57818031311035,-1.3693548440933228,14.470479011535645,3.2091825008392334,17.88418960571289,-23.59893798828125,12.519577980041504,0.6335422992706299,6.817738056182861,0.7138442993164062,8.52659797668457,5.6170268058776855,9.849952697753906,-0.6929317116737366,6.357177257537842,0.38886579871177673,8.852127075195312,-26.512481689453125,17.15702247619629,0.17473925650119781,8.503378868103027,0.5436154007911682,9.057807922363281,-30.124897003173828,9.324097633361816,1.1715370416641235,6.66903829574585,1.3944201469421387,8.063969612121582,-3.273479700088501,9.417118072509766,0.3753702938556671,5.880130767822266,0.6899160742759705,7.314384460449219,-0.7535332441329956,10.81105899810791,1.0680105686187744,4.762896537780762,0.19038912653923035,7.097243785858154,-10.012152671813965,13.41940975189209,1.495157241821289,6.182791233062744,-0.021266937255859375,6.204590797424316,-8.776627540588379,7.172359943389893,0.9500332474708557,4.516599178314209,-0.05022173747420311,5.777419567108154,-10.82965087890625,9.474115371704102,-0.40590041875839233,4.782572269439697,1.0504978895187378,7.424100399017334,-6.114288330078125,10.00776195526123,0.4418826401233673,3.752582311630249,-0.22128170728683472,5.218254089355469,-3.4747273921966553,9.567585945129395,-0.9535048604011536,3.7331960201263428,0.1730860322713852,4.9508056640625,4574.256099920546,215.60678802330528,1853.819961390218,104.63239251184051,6832.3317307692305,220.7607488298758,0.5026667668269231,0.59375,0.07632956419373788,0.20773129165172577,1.0,0.22992850840091705,0.34219595789909363,1.3664305210113525
3,berenjena,5,-96.13238525390625,95.31059265136719,0.22156016528606415,36.414737701416016,-4.30314302444458,34.22904968261719,-100.66519927978516,41.41643142700195,3.660707712173462,22.06911849975586,-2.9649314880371094,29.798669815063477,-16.13846778869629,17.473379135131836,-2.491605758666992,8.46723461151123,-0.2208739072084427,13.677918434143066,11.417162895202637,10.256390571594238,0.09182500839233398,6.273570537567139,2.0181243419647217,10.060419082641602,-39.65073776245117,22.50849151611328,0.15994484722614288,12.79052734375,0.4684016704559326,18.254222869873047,-20.781312942504883,11.555514335632324,0.5466139912605286,8.279662132263184,-1.035931944847107,14.067644119262695,-2.6062920093536377,12.240654945373535,-0.7221272587776184,7.627386093139648,1.1440272331237793,11.24395751953125,3.889324188232422,14.498079299926758,1.0982122421264648,6.952371597290039,0.2747962176799774,7.718662261962891,-15.5582275390625,13.750165939331055,2.6899309158325195,8.368759155273438,1.168671727180481,11.454639434814453,-7.440055847167969,14.907783508300781,-1.8681130409240723,7.579970359802246,0.6334622502326965,12.290167808532715,-3.8329098224639893,8.070969581604004,0.2270042896270752,4.744686603546143,0.9655694365501404,8.130976676940918,-8.052592277526855,7.4165802001953125,0.1988258808851242,4.939361572265625,-0.475555419921875,8.44597053527832,-2.667874574661255,9.992480278015137,-1.6826542615890503,5.436722755432129,-0.41326627135276794,9.332042694091797,4327.5350265531115,394.86033334147476,1717.6224529020249,187.01011002402913,6239.583333333333,689.7810269396136,0.469482421875,0.5849609375,0.10317986695284669,0.1946209967136383,1.0,0.25293242931365967,0.3242657780647278,1.4366258382797241
3,berenjena,6,-67.78411865234375,63.514774322509766,-0.6844558715820312,29.25792121887207,-8.417256355285645,27.642566680908203,-115.03076934814453,21.17626190185547,-0.9173641800880432,13.090497970581055,1.0556492805480957,17.547348022460938,-25.718875885009766,15.170360565185547,0.4164195954799652,8.647193908691406,1.495225191116333,10.402229309082031,4.912649154663086,13.021366119384766,-0.32594773173332214,6.191122055053711,0.2766103744506836,7.047887325286865,-29.895484924316406,22.289827346801758,0.7471146583557129,10.613017082214355,0.03037426434457302,7.978614330291748,-31.37971305847168,11.678579330444336,1.495095133781433,6.364022254943848,0.36947789788246155,7.5601887702941895,-7.0028910636901855,12.474183082580566,-0.08718960732221603,5.697464942932129,-0.0924619808793068,6.751352310180664,5.576895713806152,7.7417402267456055,1.0434750318527222,4.285460948944092,-0.22142238914966583,4.743622779846191,-15.617033958435059,13.519987106323242,1.7789437770843506,6.714357376098633,0.0944170132279396,6.414402008056641,-7.037020683288574,8.496024131774902,0.8695207238197327,4.900979042053223,0.3606027364730835,5.974758625030518,-3.1797890663146973,8.476231575012207,-0.4444118142127991,4.254103183746338,0.18426614999771118,6.964218616485596,-3.1959097385406494,6.107551097869873,0.013699597679078579,3.10591197013855,-0.5566183924674988,4.940952301025391,-2.3641841411590576,10.57866096496582,-1.2620248794555664,3.5176992416381836,-0.25183671712875366,4.9455060958862305,4504.053523606739,175.11651111222292,1832.096503417052,148.32282132535332,6674.299568965517,285.68332582785473,0.5008418642241379,0.59765625,0.08054899528509418,0.18878981471061707,1.0,0.2248653918504715,0.3142547607421875,1.2913169860839844
3,camote,1,-91.91732025146484,91.09581756591797,1.0239709615707397,55.530792236328125,-10.23101806640625,54.252559661865234,-98.68388366699219,28.39364242553711,1.2465901374816895,13.822941780090332,-0.5392721891403198,23.744184494018555,-20.342769622802734,21.824142456054688,1.7939399480819702,6.644897937774658,0.012699233368039131,13.970032691955566,-21.998506546020508,27.163049697875977,1.0405877828598022,7.8482184410095215,0.5643442869186401,11.68792724609375,-38.54985809326172,24.934011459350586,-2.2357466220855713,10.28303050994873,0.7125597596168518,12.854158401489258,-12.582660675048828,12.101524353027344,0.3400934338569641,7.240137100219727,0.8770503401756287,11.256819725036621,-10.77703857421875,13.205697059631348,1.686505913734436,6.7094035148620605,0.4832238554954529,10.366978645324707,3.3209643363952637,10.144853591918945,0.17926858365535736,6.8621320724487305,-0.2362520843744278,13.823534965515137,-16.394371032714844,9.794319152832031,-0.5322690606117249,5.489113807678223,-0.09708920121192932,7.105085849761963,-9.361212730407715,8.358081817626953,-0.4168989360332489,5.411793231964111,0.2517440915107727,8.99941349029541,1.185182809829712,8.17134952545166,0.13402578234672546,4.977601051330566,0.4363746643066406,6.284699440002441,0.6566928029060364,6.764668941497803,-0.1315012276172638,4.489635467529297,0.35231202840805054,8.342543601989746,-6.243112564086914,12.395291328430176,-0.10592400282621384,4.64581298828125,-0.4006090462207794,6.750837326049805,4533.373055906843,307.392610550405,1834.528188252105,224.40684739452334,6582.175925925926,303.02751727523776,0.4994032118055556,0.611328125,0.06867002380076494,0.1509663611650467,1.0,0.19626128673553467,0.24558140337467194,1.3648779392242432
3,camote,3,-62.47514343261719,69.77225494384766,-0.5004530549049377,47.38630676269531,-10.258652687072754,53.08254623413086,-111.0537338256836,19.866119384765625,0.5312396287918091,9.209237098693848,-1.1593371629714966,13.321728706359863,-18.38973617553711,12.596200942993164,0.7661519050598145,4.103082656860352,-0.048601552844047546,7.8691086769104,-22.097055435180664,24.648897171020508,1.3754491806030273,7.529752731323242,0.639896810054779,11.501852035522461,-30.674480438232422,15.40164566040039,-1.1829792261123657,6.864879131317139,0.5338257551193237,8.401670455932617,-4.725675582885742,13.1674165725708,0.28737759590148926,6.7810139656066895,0.5972859859466553,8.341669082641602,-11.570796966552734,6.997865676879883,0.773902177810669,4.259743690490723,-0.2568238079547882,6.264753341674805,-3.3285629749298096,10.802077293395996,0.8110327124595642,6.63539457321167,-0.7721522450447083,8.277780532836914,-10.566315650939941,10.884925842285156,-0.20495715737342834,5.779786109924316,-0.09252771735191345,6.791591167449951,-4.847601890563965,5.471948146820068,-0.3902379274368286,3.230151891708374,0.4775131642818451,6.190957546234131,-0.3059014081954956,5.947367191314697,-0.02052944153547287,4.126185417175293,0.7532473802566528,7.328737735748291,1.117799997329712,5.324436187744141,-0.44881394505500793,3.392491579055786,-0.025687113404273987,5.583312034606934,-4.597692489624023,9.456462860107422,-0.43569156527519226,5.2401123046875,1.273728609085083,7.605525016784668,4809.43278505808,213.8525042928939,1781.9180591398697,119.96573762602777,6824.6875,191.265318014009,0.56181640625,0.69970703125,0.1016178860397302,0.20533782243728638,1.0,0.2306220382452011,0.33235692977905273,1.4307670593261719
3,camote,4,-58.919708251953125,70.41902923583984,3.192315101623535,46.2053108215332,-11.662989616394043,42.842063903808594,-112.74761962890625,22.423473358154297,0.7711254954338074,9.990395545959473,-0.4000263214111328,12.12305736541748,-19.14058494567871,13.636908531188965,0.8934831619262695,5.495253086090088,-1.1731834411621094,9.7345552444458,-19.646100997924805,25.907930374145508,1.7225462198257446,9.197497367858887,2.1547887325286865,12.7789888381958,-29.05992889404297,14.360282897949219,-1.3216325044631958,7.934756278991699,2.349622964859009,11.832696914672852,-4.988683700561523,14.822750091552734,-0.7187895178794861,6.165721893310547,0.8208746314048767,10.166160583496094,-13.308967590332031,9.421098709106445,0.797214686870575,4.214347839355469,0.5955691337585449,7.947159767150879,1.0695586204528809,8.353625297546387,0.8293333649635315,5.262504577636719,1.04122793674469,7.97235631942749,-6.859731197357178,7.87294340133667,0.410057932138443,4.892599105834961,0.5770048499107361,7.2456769943237305,-6.302022457122803,8.010924339294434,-1.0650992393493652,5.065545558929443,0.48184680938720703,7.6800432205200195,0.03111179731786251,5.633678436279297,-0.29999780654907227,3.8191535472869873,-0.10371092706918716,7.150120258331299,-1.9356536865234375,8.048662185668945,0.12931950390338898,4.860400676727295,0.2183738499879837,8.528668403625488,-4.963548183441162,7.814727306365967,-0.7495905756950378,5.044101715087891,0.35340285301208496,5.326664924621582,4768.456799186452,207.27218796051048,1755.5141227802935,123.46190950662023,6770.182291666667,189.93798922679764,0.5359090169270834,0.61181640625,0.08953705329646307,0.2134876847267151,1.0,0.23871929943561554,0.34633514285087585,1.486131191253662
3,camote,5,-83.41831970214844,83.03862762451172,5.014428615570068,56.410186767578125,-12.231100082397461,48.67192459106445,-106.88770294189453,22.047945022583008,0.3960096836090088,11.91242790222168,3.3771393299102783,21.875930786132812,-22.189674377441406,13.640737533569336,-0.07042060792446136,5.646432399749756,1.1308903694152832,7.0736823081970215,-16.831592559814453,28.57175064086914,-1.5657899379730225,12.211614608764648,3.4985387325286865,13.796018600463867,-34.3964729309082,16.865461349487305,-1.434391975402832,7.0753326416015625,1.0412708520889282,10.861910820007324,-12.522411346435547,15.639829635620117,0.3309127688407898,7.822767734527588,2.1731717586517334,12.751974105834961,-10.155399322509766,7.8492350578308105,-1.4666024446487427,6.865985870361328,1.9453872442245483,7.921507835388184,-2.4618802070617676,12.10000228881836,0.6014369130134583,7.804141044616699,-1.334059476852417,12.594590187072754,-10.105610847473145,9.17499828338623,-0.2920622229576111,3.7046549320220947,-0.5619033575057983,4.783178329467773,-7.718435287475586,8.280625343322754,0.0014372444711625576,5.4128031730651855,0.40360724925994873,9.873342514038086,-0.6796478033065796,7.1984639167785645,-0.11266776919364929,4.737919330596924,1.749692440032959,7.4941229820251465,-1.3640882968902588,8.425680160522461,0.23120346665382385,4.589707374572754,-0.2760389447212219,9.050846099853516,-2.295044422149658,9.244483947753906,-0.06418269872665405,4.162448406219482,1.1042119264602661,7.856503486633301,4619.779529647849,247.24844594735316,1843.3909903311308,130.17661092282867,6799.0625,169.58013408120658,0.50001953125,0.57861328125,0.08455502893075295,0.1712622493505478,1.0,0.21202202141284943,0.2786152958869934,1.4546304941177368
